/*
LTJS
NOLF2 CRES
25792 "<insert intelligence item>"
25793 "<insert intelligence item>"
25794 "<insert intelligence item>"
25795 "<insert intelligence item>"
25796 "<insert intelligence item>"
25797 "<insert intelligence item>"
25798 "<insert intelligence item>"
25799 "<insert intelligence item>"
25800 "<OBJETS DE RENSEIGNEMENT  C12S04>"
25801 "Mémo C.R.I.M.E.: notre ami américain@A: Commandant Pim\nDe: le Directeur\n\nD'après notre zélé ami américain, les USA n'attendent qu'une occasion de déclencher une guerre nucléaire. Il ne leur manque qu'un motif pour le faire. Il a accueilli notre modeste proposition avec la plus grande joie. Je crois que nous avons trouvé l'allié idéal."
25802 "Mémo C.R.I.M.E: Robots@A: Confucius Lee\nDe: Hugo Madmiller\n\nMonsieur, je suis au bout du roulot. A chaque fois que quelqu'un a un problème avec ces satanés robots, c'est de ma faute! Aujourd'hui, j'ai dû écouter Keith Stevens me parler des robots qu'il concevait quand il travaillait à Meutrelicieux. J'ai essayé de lui dire que ce n'était pas moi qui les concevait, mais il a continué. J'avais envie de lui retourner un direct en pleine poire."
25803 "Mémo C.R.I.M.E.: Robots@A: J.P. Fenster, chef de la sécurité\nDe: Confucius Lee, robotique\n\nJ'ai commencé à transférer des plaintes concernant les super robots au bureau du Directeur, ainsi que nos spécifications originales. Je pense que votre pathétique conspiration pour me faire passer comme le responsable des défaillances des robots ne tient pas la route une seconde. Avant que vous n'envoyez vos prochaines spécifications (si vous vivez assez longtemps), vous devriez vous VERIFIER QUE VOUS FAITES DES PORTES DANS LESQUELLES LES ROBOTS PEUVENT PASSER, IDIOT!"
25804 "Lettre: rumeur?@Bill\nC'est vrai ce qu'on dit qu'il s'est passé en Inde? Et pour Epsilon? Ce qu'il nous faut, c'est un syndicat!\nRhett"
25805 "UNUSED"
25806 "Note: les robots et l'eau@ATTENTION A TOUS LES PERSONNELS:\n\nEn raison des spécifications stupides du chef de la sécurité Fenster, les Super robots ne fonctionnent plus dès que le taux d'humidité dépasse 60 pourcent. Il est sans doute inutile que je précise qu'en conséquence, il est déconseillé d'exposer les robots à l'humidité. Gardez les robots loin des zones humides."
25807 "Lettre: réponse de Martha@Clark,\n\nMaman m'a transféré ta lettre. Tu me prends pour une idiote? Revenir avec toi? Apres que tu m'aies abandonnée au Maroc ? J'étais au plus mal, Clark. Je suis restée des semaines dans le désert, torturée par le chagrin, jusqu'à ce que des nomades berbères me recueillent près de Merzouga. Clark, je suis tombée amoureuse du désert. Le vide laissé dans mon coeur par tes mensonges et ta trahison a été rempli par le grand Sahara. Il me soutient plus que tu l'as jamais fait.\n\nMartha"
25808 "Mémo C.R.I.M.E.: CT-180@A: Commandant Pim\nDe: équipier Miller\nJe ne parviens pas à terminer mon analyse de l'UNION CT-180. J'ai l'impression que j'ai collé le chargeur sur mon bureau. La maintenance a été prévenue et j'espère pouvoir continuer de travailler demain."
25809 "Mémo C.R.I.M.E.: Magnus Armstrong@A: sécurité\nDe: Commandant Pim\n\nLe Directeur doit arriver plus tard dans la journée. Il voudra certainement voir Armstrong, alors préparez la sécurité. Nous ne voulons pas qu'il arrive un regrettable incident."
25810 "<insert intelligence item>"
25811 "<insert intelligence item>"
25812 "<insert intelligence item>"
25813 "<insert intelligence item>"
25814 "<insert intelligence item>"
25815 "<insert intelligence item>"
25816 "<insert intelligence item>"
25817 "<insert intelligence item>"
25818 "<insert intelligence item>"
25819 "<insert intelligence item>"
25820 "<OBJETS DE RENSEIGNEMENT C12S05>"
25821 "<insert intelligence item>"
25822 "<insert intelligence item>"
25823 "<insert intelligence item>"
25824 "<insert intelligence item>"
25825 "<insert intelligence item>"
25826 "<insert intelligence item>"
25827 "<insert intelligence item>"
25828 "<insert intelligence item>"
25829 "<insert intelligence item>"
25830 "<insert intelligence item>"
25831 "<insert intelligence item>"
25832 "<insert intelligence item>"
25833 "<insert intelligence item>"
25834 "<insert intelligence item>"
25835 "<insert intelligence item>"
25836 "<insert intelligence item>"
25837 "<insert intelligence item>"
25838 "<insert intelligence item>"
25839 "<insert intelligence item>"
25840 "<OBJETS DE RENSEIGNEMENT C13S01>"
25841 "<insert intelligence item>"
25842 "<insert intelligence item>"
25843 "<insert intelligence item>"
25844 "<insert intelligence item>"
25845 "<insert intelligence item>"
25846 "<insert intelligence item>"
25847 "<insert intelligence item>"
25848 "<insert intelligence item>"
25849 "<insert intelligence item>"
25850 "<insert intelligence item>"
25851 "<insert intelligence item>"
25852 "<insert intelligence item>"
25853 "<insert intelligence item>"
25854 "<insert intelligence item>"
25855 "<insert intelligence item>"
25856 "<insert intelligence item>"
25857 "<insert intelligence item>"
25858 "<insert intelligence item>"
25859 "<insert intelligence item>"
25860 "<OBJETS DE RENSEIGNEMENT C13S02>"
25861 "Mémo C.R.I.M.E.: pensée positive@A: tous les personnels\nDe: Megan O'Malledy, responsable moral\n\nJe sais que nous travaillons dans un milieu brutal et violent qui se plaît à détruire et causer la misère, mais cela ne doit pas vous servir d'excuse pour être négatifs. J'ai entendu beaucoup de monde râler dernièrement. Je sais que certains n'aiment pas les nouveaux uniformes que j'ai dessinés. Ou le nouveau logo. Ce n'est pas grave, vraiment. Je continue de garder le sourire et tout va bien. Quand les gens me jettent un regard de biais, je leur retourne. Sales bâtards sans coeur! J'espère que vous pourrirez tous en enfer!"
25862 "<insert intelligence item>"
25863 "<insert intelligence item>"
25864 "<insert intelligence item>"
25865 "<insert intelligence item>"
25866 "<insert intelligence item>"
25867 "<insert intelligence item>"
25868 "<insert intelligence item>"
25869 "<insert intelligence item>"
25870 "<insert intelligence item>"
25871 "<insert intelligence item>"
25872 "<insert intelligence item>"
25873 "<insert intelligence item>"
25874 "<insert intelligence item>"
25875 "<insert intelligence item>"
25876 "<insert intelligence item>"
25877 "<insert intelligence item>"
25878 "<insert intelligence item>"
25879 "<insert intelligence item>"
25880 "<OBJETS DE RENSEIGNEMENT C13S03>"
25881 "Dernières volontés et testament@Dernières volontés et testament\n\nMoi, Frank J. Thompson, sain de corps et d'esprit, je laisse par la présente ma voiture et ma collection de bandes dessinées à mon neveu, Chuck. Les 5000 dollars en liquide sous mon matelas, je les donne à ma mère, pour couvrir ma pension de l'an dernier. Désolé que ce soit si tard, maman. A mon frère, Larry, je ne laisse RIEN! En fait, non. Larry, je te donne un conseil: fais ta vie, parce que t'auras rien de la mienne!"
25882 "Lettre d'amour@Fred,\nJe t'ai toujours aimé.\n\nGordon"
25883 "<insert intelligence item>"
25884 "<insert intelligence item>"
25885 "<insert intelligence item>"
25886 "<insert intelligence item>"
25887 "<insert intelligence item>"
25888 "<insert intelligence item>"
25889 "<insert intelligence item>"
25890 "<insert intelligence item>"
25891 "<insert intelligence item>"
25892 "<insert intelligence item>"
25893 "<insert intelligence item>"
25894 "<insert intelligence item>"
25895 "<insert intelligence item>"
25896 "<insert intelligence item>"
25897 "<insert intelligence item>"
25898 "<insert intelligence item>"
25899 "<insert intelligence item>"
25920 "<OBJETS DE RENSEIGNEMENT C14S01>"
25921 "Lettre: oncle Winston@Cher Eustace,\n\nJe n'ai pas pu te joindre au téléphone depuis hier après-midi, je dois donc t'écrire. J'ai parlé à l'oncle Winston aujourd'hui. Il se sent beaucoup mieux depuis qu'il n'a plus son calcul rhénal. Le docteur a dit qu'il était aussi gros que le plus gros diamant du monde. Je suis sûre qu'il apprécierait un coup de fil de son neveu préféré, mais c'est peut-être trop demander.\n\nTa mère"
25922 "Lettre: Felicia Pullbutter@Cher Eustace,\n\nJe suis tombée sur Shirley Pullbutter au club hier soir. Elle avait des nouvelles TRES étranges à propos de Felicia. Il semble que son mari, cet idiot d'Edinbourg, se soit pendu dans sa cave le mois dernier. Ce qui veut dire que Felicia est de nouveau célibataire! Je sais que tu l'as toujours trouvée étrange, mais tu ne l'as pas vu depuis son électrolyse et qu'elle a fait refaire ses dents. Ses hanches sont beaucoup moins marquées et elle peut presque fermer la bouche maintenant.\n\nTa mère"
25923 "Note: utiliser le C.C.H.@A TOUS LES PERSONNELS\n\nVérifiez que vous faites chauffer le C.C.H. avant de l'utiliser ou son contenu risque d'être rejeté. Les incidents des dernières semaines nous ont fait perdre plusieurs jours.\n\nUn technicien a été appelé, mais faites attention en attendant."
25924 "Document C.R.I.M.E.: plan RP page 1@CONFIDENTIEL - Uniquement pour le Directeur\n\nRe: plan RP modifié: presse papier\n\nA compter de mai, nous aurons des publicités pleine page dans Criminalité Magazine et Maximum Vilain. Nous avons également organisé plusieurs entretiens, sous la menace, avec des journaux européens, et nous avons également fait parvenir plusieurs menaces de mort et lettres d'extorsion à la presse américaine.\n\nNous vous soumettrons séparément les plans média radio et télévision."
25925 "Mémo C.RI.M.E.: Hygiène@A: Ressources humaines\nDe: Commandant adjoint Saperstein\n\nL'odeur corporelle de l'homme de main Frankel commence à influer sur le moral des troupes. J'ai déjà eu deux demandes de transfert dans les trois derniers jours."
25926 "Mémo C.R.I.M.E.: Hygiène@A: tous les employés\nDe: ressources humaines\n\nA compter de mardi prochain, les uniformes devront être lavés une fois par semaine au moins. Déposez le linge dans la grotte D avant 09h00. Les employés qui ne se soumettront pas à ce règlement ne toucheront que la moitié de leur salaire hebdomadaire. Pensez au confort et à la santé de vos collègues, et souvenez-vous que nous travaillons dans un espace souterrain confiné et mal aéré. Merci."
25927 "Document C.R.I.M.E.: plan RP page 2@CONFIDENTIEL - réservé au Directeur\n\nRe: plan RP révisé: Radio\n\nNotre plan radio est un peu plus léger que l'an dernier, mais nous avons organisé deux événements importants. Nous avons tout d'abord organisé votre participation à l'émission de Mark Mulroy. Vous devrez emmener une arme à feu pour être sûr de pouvoir parler, mais la couverture est excellente. Nous avons également acheté la station radio K.H.R.M. à Anaheim. Ce nouveau média nous permettra de faire passer des messages subliminaux dans les morceaux."
25928 "Document C.R.I.M.E.: plan RP page 3@CONFIDENTIEL - réservé au Directeur\n\nRe: plan RP révisé: Télévision\n\nC'est encore la télévision qui a toutes nos faveurs. Pour le trimestre à venir, nous avons organisé plusieurs interruptions des programmes pour annoncer le jugement final: cinq le matin, sept en prime time et deux tard le soir. Nous pensons également pouvoir arranger votre participation à l'émission Au spectacle ce soir, y compris cinq minutes pour faire votre numéro."
25929 "Lettre: exclusion@Cher Eustace,\n\nPar pitié ne me dis pas que tu es encore dans une phase d'exclusion. Je ne supporte pas quand tu n'es pas disponible émotionnellement. C'est à de tels moments que je me dis qu'il aurait mieux valu que j'achète un chien plutôt que de faire un fils. Les chiens sont stupides et sales, mais au moins ils ne sont pas ingrats.\n\nTa mère\n\nP.S. Tante Phyllis t'embrasse."
25930 "Plan d'invasion, chapitre I@Plan d'invasion de Khios\n\nNous avons terminé notre analyse tactique de la situation de Khios et proposons la solution suivante:\n\nChapitre I. Arrivée\nIl n'y a qu'un seul accès à l'île par la mer: via une grotte qui longe une petite plage sur la côte ouest, avec les falaises. La route est traître, mais avec des Super soldats devant nous, nous devrions écraser toutes les défenses rencontrées. Le sous-marin super secret doit pouvoir émerger juste à côté de la plage pour un débarquement plus facile."
25931 "Plan d'invasion, chapitre II@Plan d'invasion de Khios\n\nChapitre II. Attaque\nHistoriquement, les habitants de l'île se sont toujours reposés sur l'avantage tactique conféré par le terrain. Aucune force d'invasion conventionnelle n'a jamais réussi à escalader la falaise depuis la côte. Les défenseurs n'ont qu'à lâcher un peu d'huile bouillante dans les escaliers pour mettre fin à l'assaut. Nos Super soldats rendront ces tactiques inutiles contre nous et nous pourrons écraser facilement toute résistance."
25932 "Plan d'invasion, chapitre III@Plan d'invasion de Khios\n\nChapitre III. Occupation\nUne fois l'île sécurisée, nous pourrons commencer la phase d'Initiation d'Emancipation de la Nation. Lors de la phase 1, nous devrons faire un recensement complet des survivants. Dans la phase 2, nous les vendrons à une société pharmaceutique pour ses expériences médicales. Lors de la phase 3, nous annoncerons par communiqué de presse international l'ouverture du parc à thème Aventure heureuse du C.R.I.M.E."
25933 "<insert intelligence item>"
25934 "<insert intelligence item>"
25935 "<insert intelligence item>"
25936 "<insert intelligence item>"
25937 "<insert intelligence item>"
25938 "<insert intelligence item>"
25939 "<insert intelligence item>"
25940 "<OBJETS DE RENSEIGNEMENT C14S02>"
25941 "Mémo C.R.I.M.E.: Assassins@A: Dmitrij Volkov\nDe: le Directeur\n\nVos mimes n'ont pas eu plus de succès que je m'y attendais. Non pas qu'Isako se soit montrée supérieure. Je commence à m'interroger sur sa valeur pour l'organisation. Nous aurions dû faire appel à l'Australien."
25942 "Mémo C.R.I.M.E.: visite surprise@A: Commandant associé Gudmundson\nDe: Carly Isadora Tehore, coordinatrice des activités\n\nALERTE CODE ROUGE\n\nJe viens d'avoir la mère du Directeur au téléphone. Elle envisage de lui faire une visite surprise de la semaine prochaine jusqu'au mois d'octobre, et elle veut que je lui prépare une résidence. J'ai proposé de m'occuper de ses billets d'avion, mais elle m'a dit qu'elle ne voulait pas se retrouver en Birmanie cette fois. Que dois-je faire?"
25943 "Mémo C.R.I.M.E.: mère du Directeur@A: Carly Isadora Tehore, coordinatrice des activités\nDe: Commandant associé Gudmundson\n\nInutile de paniquer. Nous avons des plans de secours pour de telles situations d'urgence. D'après mes registres, nous avons évité sa dernière visite en utilisant l'excuse 47: vacances d'entreprise à Detroit. Cette fois, je pense que nous allons descendre directement à l'excuse 66: quarantaine en raison d'une épidémie de scarlatine."
25944 "<insert intelligence item>"
25945 "<insert intelligence item>"
25946 "<insert intelligence item>"
25947 "<insert intelligence item>"
25948 "<insert intelligence item>"
25949 "<insert intelligence item>"
25950 "<insert intelligence item>"
25951 "<insert intelligence item>"
25952 "<insert intelligence item>"
25953 "<insert intelligence item>"
25954 "<insert intelligence item>"
25955 "<insert intelligence item>"
25956 "<insert intelligence item>"
25957 "<insert intelligence item>"
25958 "<insert intelligence item>"
25959 "<insert intelligence item>"
25980 "<OBJETS DE RENSEIGNEMENT C14S03>"
25981 "<insert intelligence item>"
25982 "<insert intelligence item>"
25983 "<insert intelligence item>"
25984 "<insert intelligence item>"
25985 "<insert intelligence item>"
25986 "<insert intelligence item>"
25987 "<insert intelligence item>"
25988 "<insert intelligence item>"
25989 "<OBJETS DE RENSEIGNEMENT C15S01>"
25990 "Mémo : sérum anti-super soldat@Chère Cate,\n\nVous pouvez utiliser ces capsules de sérum anti-super soldat avec votre lanceur utilitaire CT-180. Elles ne sont malheureusement pas assez concentrées pour détruire une cible active, mais vous pouvez étourdir temporairement les super soldats en leur infligeant suffisamment de dégâts. Utilisez alors le sérum pour les détruire. Mais faites vite, s'ils récupèrent, vous devrez les assommer de nouveau !\n\nSincèrement,\nD. Schenker"
25991 "<insert intelligence item>"
25992 "<insert intelligence item>"
25993 "<insert intelligence item>"
25994 "<insert intelligence item>"
25995 "<insert intelligence item>"
25996 "<insert intelligence item>"
25997 "<insert intelligence item>"
25998 "<insert intelligence item>"
25999 "<insert intelligence item>"
26200 "<OBJETS DE RENSEIGNEMENT COOP 1>"
26201 "Lettre: clés@Très chère Phoolwati,\n\nJe prie humblement Kaamdhenu, la vache sacrée, que tu acceptes de me revoir. J'ai laissé les clés de l'appartement à l'endroit habituel. Comme je suis impatient de te voir!\n\nAvec amour, Balaji\n"
26202 "Lettre: fleurs@Cher Balaji,\n\nTu m'as manqué! Viendras-tu me voir à mon appartement? Je prépara du tika masala à la menthe.\n\nPhoolwati\n\nPS: peux-tu ne pas prendre de fleurs dans mon bac? J'apprécie le geste, mais mes jolies fleurs blanches ne s'épanouiront pas ainsi molestées.\n"
26203 "<insert intelligence item>"
26204 "<insert intelligence item>"
26205 "<insert intelligence item>"
26206 "<insert intelligence item>"
26207 "<insert intelligence item>"
26208 "<insert intelligence item>"
26209 "<insert intelligence item>"
26210 "<OBJETS DE RENSEIGNEMENT COOP 2>"
26211 "<insert intelligence item>"
26212 "<insert intelligence item>"
26213 "<insert intelligence item>"
26214 "<insert intelligence item>"
26215 "<insert intelligence item>"
26216 "<insert intelligence item>"
26217 "<insert intelligence item>"
26218 "<insert intelligence item>"
26219 "<insert intelligence item>"
26220 "<OBJETS DE RENSEIGNEMENT COOP 3>"
26221 "<insert intelligence item>"
26222 "<insert intelligence item>"
26223 "<insert intelligence item>"
26224 "<insert intelligence item>"
26225 "<insert intelligence item>"
26226 "<insert intelligence item>"
26227 "<insert intelligence item>"
26228 "<insert intelligence item>"
26229 "<insert intelligence item>"
26230 "<OBJETS DE RENSEIGNEMENT 4>"
26231 "<insert intelligence item>"
26232 "<insert intelligence item>"
26233 "<insert intelligence item>"
26234 "<insert intelligence item>"
26235 "<insert intelligence item>"
26236 "<insert intelligence item>"
26237 "<insert intelligence item>"
26238 "<insert intelligence item>"
26239 "<insert intelligence item>"
26240 "<OBJETS DE RENSEIGNEMENT 5>"
26241 "Mémo C.R.I.M.E.: prisonniers@A: D. Kussman\n\nLe Directeur a demandé que tous les prisonniers soient transférés dans notre base sous-marine dans la Mer Egée. Contactez les RH pour plus de détails.\n"
26242 "<insert intelligence item>"
26243 "<insert intelligence item>"
26244 "<insert intelligence item>"
26245 "<insert intelligence item>"
26246 "<insert intelligence item>"
26247 "<insert intelligence item>"
26248 "<insert intelligence item>"
26249 "<insert intelligence item>"
26250 "<OBJETS DE RENSEIGNEMENT 6>"
26251 "<insert intelligence item>"
26252 "<insert intelligence item>"
26253 "<insert intelligence item>"
26254 "<insert intelligence item>"
26255 "<insert intelligence item>"
26256 "<insert intelligence item>"
26257 "<insert intelligence item>"
26258 "<insert intelligence item>"
26259 "<insert intelligence item>"
26359 "<insert intelligence item>"
29999 "(Points de compétence disponibles: %1!d!)"
30000 "<RECOMPENSES CHAPITRE 1>"
30001 "Vous avez gagné %1!d! points de compétence en trouvant des renseignements."
30002 "%1!d! points de compétence en récompense pour vous être infiltrée dans le village."
30003 "%1!d! points de compétence en récompense pour avoir trouvé les six pages du manuel de l'UNION."
30004 "%1!d! points de compétence en récompense pour avoir contacté Hatori-san."
30005 "%1!d! points de compétence en récompense pour avoir découvert le nouvel emplacement de la réunion."
30006 "%1!d! points de compétence en récompense pour avoir livré la malette à Hatori-san."
30007 "%1!d! points de compétence en récompense pour avoir photographié Hatori-san."
30008 "%1!d! points de compétence en récompense pour ne pas avoir laissé les ninjas sonner l'alarme."
30009 "%1!d! points de compétence en récompense pour avoir étudié le manuel d'entraînement des espions!"
30010 "%1!d! points de compétence en récompense pour avoir retrouvé les quatre pages du manuel de l'UNION !"
30011 "%1!d! points de compétence en récompense!"
30012 "%1!d! points de compétence en récompense!"
30013 "%1!d! points de compétence en récompense!"
30014 "%1!d! points de compétence en récompense!"
30015 "%1!d! points de compétence en récompense!"
30016 "%1!d! points de compétence en récompense!"
30017 "%1!d! points de compétence en récompense!"
30018 "%1!d! points de compétence en récompense!"
30019 "%1!d! points de compétence en récompense!"
30020 "<RECOMPENSES CHAPITRE 2>"
30021 "%1!d! points de compétence en récompense pour vous être infiltrée dans la propriété."
30022 "%1!d! points de compétence en récompense pour avoir photographié la réunion."
30023 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le chef du clan ninja."
30024 "%1!d! points de compétence en récompense pour avoir effacé les marques faites par l'ennemi."
30025 "%1!d! points de compétence en récompense pour vous être enfuie du village."
30026 "%1!d! points de compétence en récompense!"
30027 "%1!d! points de compétence en récompense!"
30028 "%1!d! points de compétence en récompense!"
30029 "%1!d! points de compétence en récompense!"
30030 "%1!d! points de compétence en récompense!"
30031 "%1!d! points de compétence en récompense!"
30032 "%1!d! points de compétence en récompense!"
30033 "%1!d! points de compétence en récompense!"
30034 "%1!d! points de compétence en récompense!"
30035 "%1!d! points de compétence en récompense!"
30036 "%1!d! points de compétence en récompense!"
30037 "%1!d! points de compétence en récompense!"
30038 "%1!d! points de compétence en récompense!"
30039 "%1!d! points de compétence en récompense!"
30040 "<RECOMPENSES CHAPITRE 3>"
30041 "%1!d! points de compétence en récompense pour avoir contacté l'UNION."
30042 "%1!d! points de compétence en récompense pour avoir trouvé de l'essence pour la motoneige."
30043 "%1!d! points de compétence en récompense pour avoir saboté le pont."
30044 "%1!d! points de compétence en récompense pour avoir saboté la centrale."
30045 "%1!d! points de compétence en récompense pour avoir saboté la tour de relais des communications."
30046 "%1!d! points de compétence en récompense pour avoir localisé la cabane de chasse."
30047 "%1!d! points de compétence en récompense pour avoir sauvé votre pilote."
30048 "%1!d! points de compétence en récompense pour avoir trouvé le rapport sur l'état de préparation des troupes soviétiques."
30049 "%1!d! points de compétence en récompense pour avoir minimisé les pertes soviétiques."
30050 "%1!d! points de compétence en récompense!"
30051 "%1!d! points de compétence en récompense!"
30052 "%1!d! points de compétence en récompense!"
30053 "%1!d! points de compétence en récompense!"
30054 "%1!d! points de compétence en récompense!"
30055 "%1!d! points de compétence en récompense!"
30056 "%1!d! points de compétence en récompense!"
30057 "%1!d! points de compétence en récompense!"
30058 "%1!d! points de compétence en récompense!"
30059 "%1!d! points de compétence en récompense!"
30060 "<RECOMPENSES CHAPITRE 4>"
30061 "%1!d! points de compétence en récompense pour vous être infiltrée dans l'installation soviétique."
30062 "%1!d! points de compétence en récompense pour avoir placé des explosifs sur la porte sud."
30063 "%1!d! points de compétence en récompense pour avoir placé des explosifs au dépôt de carburant."
30064 "%1!d! points de compétence en récompense pour avoir retrouvé les documents."
30065 "%1!d! points de compétence en récompense pour avoir identifié trois agents doubles potentiels."
30066 "%1!d! points de compétence en récompense pour avoir placé des explosifs sur le réservoir de propane."
30067 "%1!d! points de compétence en récompense pour avoir localisé le bâtiment des archives."
30068 "%1!d! points de compétence en récompense pour avoir trouvé des documents."
30069 "%1!d! points de compétence en récompense pour avoir éliminé Nikolai Zhukov."
30070 "%1!d! points de compétences en récompense pour avoir accéder aux archives centrales."
30071 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le projet Omega."
30072 "%1!d! points de compétence en récompense pour avoir saboté le générateur."
30073 "%1!d! points de compétence en récompense!"
30074 "%1!d! points de compétence en récompense!"
30075 "%1!d! points de compétence en récompense!"
30076 "%1!d! points de compétence en récompense!"
30077 "%1!d! points de compétence en récompense!"
30078 "%1!d! points de compétence en récompense!"
30079 "%1!d! points de compétence en récompense!"
30080 "<RECOMPENSES CHAPITRE 5>"
30081 "%1!d! points de compétence en récompense pour vous être enfuie du camp soviétique."
30082 "%1!d! points de compétence en récompense pour avoir sécurisé le site d'atterrissage."
30083 "%1!d! points de compétence en récompense pour avoir dégrisé votre pilote."
30084 "%1!d! points de compétence en récompense pour avoir terminé votre mission."
30085 "%1!d! points de compétence en récompense pour vous être échappée de la base !"
30086 "%1!d! points de compétence en récompense!"
30087 "%1!d! points de compétence en récompense!"
30088 "%1!d! points de compétence en récompense!"
30089 "%1!d! points de compétence en récompense!"
30090 "%1!d! points de compétence en récompense!"
30091 "%1!d! points de compétence en récompense!"
30092 "%1!d! points de compétence en récompense!"
30093 "%1!d! points de compétence en récompense!"
30094 "%1!d! points de compétence en récompense!"
30095 "%1!d! points de compétence en récompense!"
30096 "%1!d! points de compétence en récompense!"
30097 "%1!d! points de compétence en récompense!"
30098 "%1!d! points de compétence en récompense!"
30099 "%1!d! points de compétence en récompense!"
30100 "<RECOMPENSES CHAPITRE 6>"
30101 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le projet Omega."
30102 "%1!d! points de compétence en récompense pour avoir trouvé les enregistrements."
30103 "%1!d! points de compétence en récompense pour avoir trouvé la correspondance entre Blitzny et M. Smith."
30104 "%1!d! points de compétence en récompense pour vous être enfuie de la maison."
30105 "%1!d! points de compétence en récompense pour avoir localisé des piles neuves."
30106 "%1!d! points de compétence en récompense pour avoir vaincu Isako."
30107 "%1!d! points de compétence en récompense pour avoir survécu à l'embuscade !"
30108 "%1!d! points de compétence en récompense!"
30109 "%1!d! points de compétence en récompense!"
30110 "%1!d! points de compétence en récompense!"
30111 "%1!d! points de compétence en récompense!"
30112 "%1!d! points de compétence en récompense!"
30113 "%1!d! points de compétence en récompense!"
30114 "%1!d! points de compétence en récompense!"
30115 "%1!d! points de compétence en récompense!"
30116 "%1!d! points de compétence en récompense!"
30117 "%1!d! points de compétence en récompense!"
30118 "%1!d! points de compétence en récompense!"
30119 "%1!d! points de compétence en récompense!"
30120 "<RECOMPENSES CHAPITRE 7>"
30121 "%1!d! points de compétence en récompense pour avoir contacté Kamal."
30122 "%1!d! points de compétence en récompense pour avoir gagné accès au QG du C.R.I.M.E."
30123 "%1!d! points de compétences en récompense pour avoir mis un micro sur le téléphone de Anoop Banerjee."
30124 "%1!d! points de compétence en récompense pour avoir localisé le point de transfert des messages."
30125 "%1!d! points de compétence en récompense pour avoir trouvé les affiches de recherche."
30126 "%1!d! points de compétence en récompense pour vous être infiltrée dans le QG de l'Alliance Maléfique."
30127 "%1!d! points de compétence en récompense pour vous être emparé du contenu du coffre."
30128 "%1!d! points de compétence en récompense pour avoir saboté les opérations de l'Alliance Maléfique."
30129 "%1!d! points de compétence en récompense pour avoir détruit la salle secrète de l'Alliance Maléfique."
30130 "%1!d! points de compétence en récompense pour avoir mis un micro dans le QG de l'Alliance Maléfique."
30131 "%1!d! points de compétence en récompense pour avoir obtenu le mot de passe !"
30132 "%1!d! points de compétence en récompense pour avoir localisé les explosifs !"
30133 "%1!d! points de compétence en récompense!"
30134 "%1!d! points de compétence en récompense!"
30135 "%1!d! points de compétence en récompense!"
30136 "%1!d! points de compétence en récompense!"
30137 "%1!d! points de compétence en récompense!"
30138 "%1!d! points de compétence en récompense!"
30139 "%1!d! points de compétence en récompense!"
30140 "<RECOMPENSES CHAPITRE 8>"
30141 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le projet Omega."
30142 "%1!d! points de compétence en récompense pour avoir éviter le piège."
30143 "%1!d! points de compétence en récompense pour avoir survécu."
30144 "%1!d! points de compétence en récompense pour avoir échappé au piège du Roi des Mimes."
30145 "%1!d! points de compétence en récompense pour avoir ouvert la porte pour Armstrong."
30146 "%1!d! points de compétence en récompense pour avoir protégé Armstrong."
30147 "%1!d! points de compétence en récompense pour avoir placer des micros dans le QG du C.R.I.M.E. !"
30148 "%1!d! points de compétence en récompense pour avoir survécu à la poursuite !"
30149 "%1!d! points de compétence en récompense!"
30150 "%1!d! points de compétence en récompense!"
30151 "%1!d! points de compétence en récompense!"
30152 "%1!d! points de compétence en récompense!"
30153 "%1!d! points de compétence en récompense!"
30154 "%1!d! points de compétence en récompense!"
30155 "%1!d! points de compétence en récompense!"
30156 "%1!d! points de compétence en récompense!"
30157 "%1!d! points de compétence en récompense!"
30158 "%1!d! points de compétence en récompense!"
30159 "%1!d! points de compétence en récompense!"
30160 "<RECOMPENSES CHAPITRE 9>"
30161 "%1!d! points de compétence en récompense pour vous être infiltrée dans les installations de l'Antarctique !"
30162 "%1!d! points de compétence en récompense pour avoir relancé l'alimentation en énergie !"
30163 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le projet Omega !"
30164 "%1!d! points de compétence en récompense pour avoir soustrait le super soldier renégat !"
30165 "%1!d! points de compétence en récompense pour avoir soustrait le super soldier renégat !"
30166 "%1!d! points de compétence en récompense pour avoir dégager une route de fuite !"
30167 "%1!d! points de compétence en récompense pour avoir trouvé des informations sur le Lt. Anders !"
30168 "%1!d! points de compétence en récompense!"
30169 "%1!d! points de compétence en récompense!"
30170 "%1!d! points de compétence en récompense!"
30171 "%1!d! points de compétence en récompense!"
30172 "%1!d! points de compétence en récompense!"
30173 "%1!d! points de compétence en récompense!"
30174 "%1!d! points de compétence en récompense!"
30175 "%1!d! points de compétence en récompense!"
30176 "%1!d! points de compétence en récompense!"
30177 "%1!d! points de compétence en récompense!"
30178 "%1!d! points de compétence en récompense!"
30179 "%1!d! points de compétence en récompense!"
30180 "<RECOMPENSES CHAPITRE 10>"
30181 "%1!d! points de compétence en récompense pour avoir sauvé un civil !"
30182 "%1!d! points de compétence en récompense pour avoir sauvé Crazy Harij !"
