/*
LTJS
NOLF2 CRES
25766 "Memorándum de D.A.Ñ.O.: Dpto. de servicios@Para: Todos los jefes de equipo\nDe: Comndante Pim\nPrioridad: ALTO SECRETO\n\nEste comunicado es para avisarle de una reunión este jueves en la que discutiremos la situación cada vez más intensa del Dpto. de servicios del Súper Ordenador. Necesitamos o bien revisar por completo el nuevo sistema de solicitudes o cotratar a dieciséis nuevos representantes de servicios para hacerse cargo del volumen de trabajo. Dado nuestros gastos administrativos astronómicos, contratar tanta gente no es una opción."
25767 "Manual del Súper Ordenador@Manual de usuario del Súper Ordenador, Suplemento 18-G."
25768 "UNUSED"
25769 "UNUSED"
25770 "UNUSED"
25771 "Nota: Descanso para pipí@Estoy haciendo pipí. Vuelvo en 5 minutos.\n\nSpencer"
25772 "Formulario de solicitud de catálogo@FORMULARIO DE SOLICITUD 207-B\n\nProducto: Manual de los servicios del Súper Orddnador\nNúmero de elemento: Núm.349295-290948-2934/Z\n¿Cómo has obtenido este número de producto?\n (x) Catálogo de servicios del Súper Ordenador\n ( ) de un amigo\n ( ) extorsión\n ( ) me lo he inventado."
25773 "Manual de usuario del Súper Ordenador@Manual de usuario del Súper Ordenador."
25774 "Catálogo de servicios del Súper Ordenador@Catálogo de servicios del Súper Ordenador."
25775 "Memorándum de D.A.Ñ.O.: Falta de pago@Para: General Zhukov\nDe: Erin Keyes, Control de cuentas de D.A.Ñ.O.\n\nTenga en cuenta de que en caso de no pagar el balance pendiente de su paquete platinium plus de Súper Soldado, con el precio de 1 millón de dólares norteamericanos (más 612,47 dólares como gastos de envío), D.A.Ñ.O. estará autorizada a incitar la condición Omega a expensas de la Unión Soviética, según lo establecido en los términos de la LOI. Si ya ha depositado esta cantidad en una cuenta extranjera, haga caso omiso de este aviso.\n\n ¡D.A.Ñ.O. espera realizar futuras transacciones ilegales con usted!"
25776 "Memorándum D.A.Ñ.O.: Destino de Armstrong @Para: Comandante Pim\nDe: La oficina del Director\n\nEl Director ha elegido un castigo más que acertado para Magnus Armstrong, cuya ambivalencia moral y tendencias nacionalistas son los responsables indirectos de la disolución del proyecto: Lambda y de la destrucción del castillo alpino de Dumas. Puesto que su lealtad ha probado ser tan poco constante, la reforzaremos obligatoriamente... ¡convirtiéndole en Súper Soldado! Llévenle a los laboratorios del subnivel 4 para comenzar el proceso de inmediato."
25777 "Memorándum de D.A.Ñ.O.: Submarino@Para: Comandante Pim\nDe: Capitán Clayton\n\nEl primer viaje del Submarino Súper Secreto ha sido un éxito absoluto (excepto por unas goteras en la sala de máquinas y el hecho de que perdimos potencia durante 15 minutos sin razón aparente). También estoy contento de informarle que las pruebas de radar también han sobrepasado las expectativas. Pudimos colocarnos detrás de un barco de guerra norteamericano y soldar profanidades a su casco que causarán un alboroto la próxima vez que estén varados."
25778 "UNUSED"
25779 "UNUSED"
25780 "<INTELLIGENCE ITEMS FOR C12S03>"
25781 "Memorándum de D.A.Ñ.O.: Salón privado@Para: Comandante Pim\nDe: El Director\n\nComandante, nadie tiene acceso a mi sala privada, ni siquiera usted. Antes de que niegue lo evidente, he buscado huellas dactilares en la botella de champagne vacía. Seguro que adivina de quién eran. Esa sala es mi rincón de escape en caso de emergencia en la base, Comandante. Si tengo que esperar horas a ser rescatado, no quiero tener que rodearme de la basura de nadie."
25782 "Carta: Rumor sobre Epsilon@Wes,\n\n¿Has oído el rumor sobre Epsilon? ¡Será mejor empezar a mover el curriculum! He oído que en E.N.F.E.R.M.O. están contratando gente. ¿No conoces a nadie allí? He pensado que podrías dar referencias mías.\n\nJames"
25783 "Carta: Rumor sobre Epsilon falso@James,\n\n¡No seas tan crédulo! ¡El proyecto: Epsilon va a ser un gran éxito! El profesor Hibbard nos asegura que los rumores son falsos y yo le creo.\n\nWes"
25784 "UNUSED"
25785 "UNUSED"
25786 "Formulario de queja@FORMULARIO DE QUEJAS DE D.A.Ñ.O.\nMotivo de la queja: Sesiones de vinculación emocional de empleados.\nComentarios: Desde el momento en que nació esta organización, su aspecto ha ido de mal en peor. Primero los uniformes. Después el logotipo. Y después, todo el problema de la marca comercial Reemplazo opcional de cabello para los hombres o cómo quiera que se llame. ¿Y ahora tenemos que levantarnos a las 6 de la mañana para sesiones diarias de \"vinculación emocional\"?¡Cuenten conmigo!\nQueja de: ¡Buen intento!"
25787 "Lista de verificación de mantenimiento@LISTA DE CONTROL DE MANTENIMIENTO:\n\n (x) Accesorios de baño con goteras\n (x) Peligro de incendio\n (x) Almacenaje de sustancias químicas por debajo del estándar\n (x) Pasillos resbaladizos."
25788 "Fotografía del Súper Submarino@"
25789 "Memorándum D.A.Ñ.O.: Exterminar Epsilon@Para: Todo el personal\nDe: Comandante Pim\n\nEl equipo del proyecto: Epsilon ha sido exterminado por su gran incompetencia. Quizá los vean flotando fuera de los ojos de buey, así que nadie se alarme.\n\nPermitamos que este suceso nos recuerde que debemos hacer mejor la selección de personal.\n\n¡No olviden lo que significa D.A.Ñ.O.!"
25790 "UNUSED"
25791 "<insert intelligence item>"
25792 "<insert intelligence item>"
25793 "<insert intelligence item>"
25794 "<insert intelligence item>"
25795 "<insert intelligence item>"
25796 "<insert intelligence item>"
25797 "<insert intelligence item>"
25798 "<insert intelligence item>"
25799 "<insert intelligence item>"
25800 "<INTELLIGENCE ITEMS FOR C12S04>"
25801 "Memorándum de D.A.Ñ.O.: Amigo de EE.UU.@Para: Comandante Pim\nDe: El Director\n\nSegún nuestro entusiasta amigo norteameriano, los EE.UU. están intentando hacer saltar una guerra nuclear lo antes posible. Sólo les falta un motivo. Nos han felicitado por nuestra modesta propuesta. Creo que hemos encontrado el aliado perfecto."
25802 "Memorándum de D.A.Ñ.O.: Robots@Para: Confucius Lee\nDe: Hugo Madmiller\n\nSeñor, estoy colgando de un hilo. Cada vez que alguien tiene un problema con uno de estos estúpidos robots, recibo una amonestación. Hoy he tenido que escuchar a Keith Stevens hablarme sobre los robots que él diseñó cuando trabajaba en Asesidelicioso. Intenté explicarle que nosotros no hemos diseñados los robots, pero no hace más que hostigarme. Quiero darle un puñetazo justo en la boca."
25803 "Memorándum de D.A.Ñ.O.: Robots@Para: J.P. Fenster, Jefe de seguridad\nDe: Confucius Lee, Departamento de robótica\n\nHe comenzado a reenviar quejas sobre los Súper Robots a la oficina del Director, junto con su especificaciones de diseño. Creo que le parecerá que su patética conspiracion para echarme la culpa de los problemas de los robots no tiene sentido. Antes de mandar su próxima especificación (si vive como para hacerlo), quizás debería MEDIR LOS PARA ASEGURARSE DE QUE LAS MAMPARAS ROBOTS CABEN, ¡IDIOTA!"
25804 "Carta: ¿Rumor ?@Bill\n\n¿Es verdad lo que ha sucedido en la India? ¿Y ahora Epsilon? ¡Lo que este equipo necesita es un sindicato!\n\nRhett"
25805 "UNUSED"
25806 "Nota: Robots y agua@ATENCIÓN A TODO EL PERSONAL:\n\nGracias a las hábiles especificaciones de diseño del jefe de seguridad Fenster, los Súper Robots se estropean con un 60 por ciento aproximado de humedad. Seguramente no hace falta que lo apunte pero el contacto directo con el agua es una MUY MALA IDEA. Mantengan los robots alejados de las zonas húmedas."
25807 "Carta: Respueta de Martha@Clark\nMadre me mandó tu carta. Debes pensar que soy idiota. ¿Volver contigo después de dejarme en Marruecos? Estoy destrozada, Clark. Vagué por el desierto durante semanas, con delirios de venganza, hasta que los nómadas bereberes me encontraron a punto de morir de hambre cerca de Merzouga. Clark, me enamoré del desierto. El vacío dejado por tus mentiras y tu decepción en mi corazón se ha llenado con reverencia por el gran Sájara. Me hace más compañía de lo que tú nunca pudiste.\n\nMartha"
25808 "Memorándum de D.A.Ñ.O.: CT-180@Para: Comandante Pim\nDe: Tripulante Miller\nNo he podido terminar el análisis de la UNITY, CT-180. Parece que he pegado los casquillos de la munición al escritorio. Mantenimiento ha sido informado y mañana espero seguir trabajando."
25809 "Memorándum de D.A.Ñ.O.: Magnus Armstrong@Para: Seguridad\nDe: Comandante Pim\n\nEl Director llegará en el transcurso del día. Seguramente querrá deleitarse con la vista de Armstrong, así que asegúrense de tener un destacamento de seguridad preparado. No queremos que ocurra algún desafortunado accidente."
25810 "<insert intelligence item>"
25811 "<insert intelligence item>"
25812 "<insert intelligence item>"
25813 "<insert intelligence item>"
25814 "<insert intelligence item>"
25815 "<insert intelligence item>"
25816 "<insert intelligence item>"
25817 "<insert intelligence item>"
25818 "<insert intelligence item>"
25819 "<insert intelligence item>"
25820 "<INTELLIGENCE ITEMS FOR C12S05>"
25821 "<insert intelligence item>"
25822 "<insert intelligence item>"
25823 "<insert intelligence item>"
25824 "<insert intelligence item>"
25825 "<insert intelligence item>"
25826 "<insert intelligence item>"
25827 "<insert intelligence item>"
25828 "<insert intelligence item>"
25829 "<insert intelligence item>"
25830 "<insert intelligence item>"
25831 "<insert intelligence item>"
25832 "<insert intelligence item>"
25833 "<insert intelligence item>"
25834 "<insert intelligence item>"
25835 "<insert intelligence item>"
25836 "<insert intelligence item>"
25837 "<insert intelligence item>"
25838 "<insert intelligence item>"
25839 "<insert intelligence item>"
25840 "<INTELLIGENCE ITEMS FOR C13S01>"
25841 "<insert intelligence item>"
25842 "<insert intelligence item>"
25843 "<insert intelligence item>"
25844 "<insert intelligence item>"
25845 "<insert intelligence item>"
25846 "<insert intelligence item>"
25847 "<insert intelligence item>"
25848 "<insert intelligence item>"
25849 "<insert intelligence item>"
25850 "<insert intelligence item>"
25851 "<insert intelligence item>"
25852 "<insert intelligence item>"
25853 "<insert intelligence item>"
25854 "<insert intelligence item>"
25855 "<insert intelligence item>"
25856 "<insert intelligence item>"
25857 "<insert intelligence item>"
25858 "<insert intelligence item>"
25859 "<insert intelligence item>"
25860 "<INTELLIGENCE ITEMS FOR C13S02>"
25861 "Memorándum de D.A.Ñ.O.: Pensamiento positivo@Para: Todo el personal\nDe: Megan O'Malledy, Oficial moral\n\nMe doy cuenta de que trabajamos en una industria cruel y dolorosa que se enorgullece de causar la destrucción y la miseria, pero eso no es excusa para ser negativo. Últimamente he oído muchas quejas. Sé que a algunos no os han gustado los uniformes que diseñé. O el nuevo logotipo. No importa, en serio. No me habéis hecho daño. Sólo tengo que sonreír y pensar que todo va estupendamente. Cuando la gente me lanza un reproche, lo atrapo y le doy la vuelta. Bastardos sin corazón. Espero que ardáis todos en el infierno."
25862 "<insert intelligence item>"
25863 "<insert intelligence item>"
25864 "<insert intelligence item>"
25865 "<insert intelligence item>"
25866 "<insert intelligence item>"
25867 "<insert intelligence item>"
25868 "<insert intelligence item>"
25869 "<insert intelligence item>"
25870 "<insert intelligence item>"
25871 "<insert intelligence item>"
25872 "<insert intelligence item>"
25873 "<insert intelligence item>"
25874 "<insert intelligence item>"
25875 "<insert intelligence item>"
25876 "<insert intelligence item>"
25877 "<insert intelligence item>"
25878 "<insert intelligence item>"
25879 "<insert intelligence item>"
25880 "<INTELLIGENCE ITEMS FOR C13S03>"
25881 "Última voluntad y testamento@Última voluntad y testamento\n\nYo, Frank J. Thompson, estando en pleno uso de mis facultades, dejo mi coche y mi colección de cómics a mi sobrino, Chuck. Los 5.000 dólares en efectivo debajo del colchón son para mamá para cubrir mi alquiler del último año. Siento que sea tan tarde, mamá. ¡A mi inútil hermano Larry, no le dejo NADA! Pensándolo bien, Lar, te dejo este consejo: consigue una vida... ¡porque no conseguirás nada de lo que queda de la mía!"
25882 "Carta de amor@Fred,\nSiempre te he querido.\nGordon"
25883 "<insert intelligence item>"
25884 "<insert intelligence item>"
25885 "<insert intelligence item>"
25886 "<insert intelligence item>"
25887 "<insert intelligence item>"
25888 "<insert intelligence item>"
25889 "<insert intelligence item>"
25890 "<insert intelligence item>"
25891 "<insert intelligence item>"
25892 "<insert intelligence item>"
25893 "<insert intelligence item>"
25894 "<insert intelligence item>"
25895 "<insert intelligence item>"
25896 "<insert intelligence item>"
25897 "<insert intelligence item>"
25898 "<insert intelligence item>"
25899 "<insert intelligence item>"
25920 "<INTELLIGENCE ITEMS FOR C14S01>"
25921 "Carta: Tío Winston@Querido Eustace,\n\nNo he podido ponerme en contacto contigo por teléfono en toda la tarde así que me veo obligado a escribirte. Hablé con el tío Winston hoy. Se siente mucho mejor tras haber expulsado la piedra del riñón. El doctor ha dicho que era tan grande como el diamante Esperanza. Estoy segura que apreciará mucho una llamada de su sobrino favorito pero supongo que es mucho pedir. \n\nTu madre"
25922 "Carta: Felicia Pullbutter@Querido Eustace,\n\nMe encontré con Shirley Pullbutter en el club anoche. Tenía noticias MUY intrigantes sobre Felicia. Parece que su marido aquel grosero espantoso de Edinburgh, se suicidió colgándose en el sótano el mes pasado, lo cual quiere decir que Felicia ¡está soltera de nuevo! Sé que siempre te ha parecido un poco fea pero no la has visto después de la electrolisis y la cirugía dental. Sus quemaduras han casi desaparecido y ya no son tan prominentes así que casi puede cerrar la boca del todo.\n\nTu madre"
25923 "Nota: Operación manipulador@TODO EL PERSONAL\n\nAsegúrense de que el manipulador ha tenido tiempo suficiente de calentar antes de operar o puede resultar en reflujo de su contenido. El incidente de la semana pasada tuvo que ser limpiado en varios días.\n\nUn servicio técnico ha sido llamado pero tengan un poco de consideración mientras llega."
25924 "Documento de D.A.Ñ.O.: Plan de RR.PP. página 1@CONFIDENCIAL\nPara: El Director exclusivamente\n\nRe: Plan de RR.PP. revisado: Impresión\n\nA partir de mayo, publicaremos anuncios de páginas completas en las revistas Criminalidad y Villano Máximo. También tenemos programadas varias entrevistas a punta de pistola para varios periódicos europeos, además de un lote de amenazas de muerte y cartas de extorsión para la prensa norteamericana.\n\nPublicaremos nuestros programas de RR.PP. de radio y televisión por separado."
25925 "Memorándum de D.A.Ñ.O.: Higiene@Para: Recursos Humanos\nDe: Comandante adjunto Saperstein\n\nEl olor corporal del esbirro Frankel empieza a afectar a nuestra moral. Dos hombres me han hecho preguntas sobre traslados en los últimos tres días."
25926 "Memorándum de D.A.Ñ.O.: Higiene@Para: Todos los empleados\nDe: Recursos Humanos\n\nA partir del próximo martes, hemos establecido un servicio de lavandería obligatorio para todos los esbirros de la guarida secreta. Dejen la ropa sucia en la cueva D antes de las 9 de la mañana. Los empleados que no lo hagan recibirán una penalización de sueldo del 50 por ciento de la semana. Tengan en cuenta la comodidad y el bienestar de sus compañeros y recuerden que trabajamos en un ambiente subterráneo poco ventilado. Gracias por su colaboración."
25927 "Documento D.A.Ñ.O.:Página 2 del plan de RR.PP.@CONFIDENCIAL: sólo para el Director\n\nRe: Plan de RR.PP. revisado: Radio\n\nNuestra agenda de radio es algo más relajada que el año pasado, pero tenemos un par de eventos organizados que serán muy emocionantes. Primero, una aparición como invitado en el programa de radio de Mark Mulroy. Tendrá que llevar consigo un arma de fuego para dejar su opinión clara pero creo que será buena publicidad. También hemos adquirido la K.H.R.M., emisora de radio de Anaheim. El nuevo formato será música surf con mensajes subliminales."
25928 "Documento de D.A.Ñ.O.: Página 3 plan RR.PP. @CONFIDENCIAL: sólo para el Director\n\nRe: Plan de RR.PP. revisado: Televisión\n\nLa televisión es de nuevo los cimientos de nuestros esfuerzos de RR.PP. Sólo en el cuatrimestre que comienza, hemos establecido interrupciones para cinco programas de mañana, siete de hora punta y dos tarde por la noche, para poder emitir mensajes del día del Juicio Final. También estamos intentando conseguir que aparezca en la tertulia de la noche, incluyendo cinco minutos de su rutina diaria."
25929 "Carta: Reclusión@Estimado Eustace,\n\nPor favor, no me digas que estás entrando en otra de tus fases de reclusión. No te soporto cuando no te encuentras disponible emocionalmente. Es en estos momentos cuando pienso que debería haber tenido un perro pastor en vez de un hijo. Los perros son estúpidos y poco higiénicos pero al menos muestran aprecio.\n\nTu madre,\n\nP.D.: La tía Phyllis te manda su amor."
25930 "Plan de invasión, parte I@Plan de invasión de Khios\n\nHemos completado nuestro análisis táctico de la situación de Khios y hemos determinado lo siguiente:\n\nParte I. Llegada\nSólo hay una forma de llegar a la isla por mar: a través de una cueva que asciende desde una pequeña playa en la costa occidental hasta los acantilados. Es una ruta peligrosa pero con los Súper soldados abriéndonos paso, evitaremos cualquier resistencia en nuestro camino. El Submarino Súper Secreto debería poder dejarnos junto a la playa para el desembarco."
25931 "Plan de invasión, parte II@Plan de invasión de Khios\n\nParte II. Ataque\nHistóricamente hablando, los habitantes de Khios han podido aprovechar siempre las ventajas tácticas que ofrece el terreno implacable de la isla. Ninguna fuerza de invasión convencional ha podido nunca completar la escalada imposible desde la costa. Todo lo que los defensores tienen que hacer es verter aceite hirviendo por el acantilado y se ha acabado el asalto. Nuestros Súper Soldados dejarán sin sentido esta táctica y así aplastaremos cualquier resistencia organizada un un segundo."
25932 "Plan de invasión, parte III@Plan de invasión de Khios\n\nParte III.Ocupación\nUna vez asegurada la isla, comenzará la operación ocupación, la iniciación de la emancipación de la nación. La fase uno comienza a través de un inventario de los residentes vivos de la isla, seguida de la fase dos, enviarles a todos a una compañía farmacéutica para realizar experimentos médicos. Para la tercera fase, enviaremos una nota a la prensa internacional que anuncie el establecimiento del Parque temático Aventura Feliz de D.A.Ñ.O. en la isla."
25933 "<insert intelligence item>"
25934 "<insert intelligence item>"
25935 "<insert intelligence item>"
25936 "<insert intelligence item>"
25937 "<insert intelligence item>"
25938 "<insert intelligence item>"
25939 "<insert intelligence item>"
25940 "<INTELLIGENCE ITEMS FOR C14S02>"
25941 "Memorándum de D.A.Ñ.O.: Asesinatos@Para: Dmitrij Volkov\nDe: El Director\n\nBien, su solución de los mimos fue tan desastre como esperaba. No es que Isako haya tenido más éxito. Estoy empezando a cuestionar su valor para la organización. Deberíamos haber seleccionado al candidato de Australia."
25942 "Memorándum de D.A.Ñ.O.: Visita sorpresa@Para: Comandante asociado Gudmundson\nDe: Carly Isadora Tehore, coordinador de actividades\n\nALERTA DE CÓDIGO ROJO\n\nAcabo de hablar por teléfono con la madre del Director. Está planeando una visita sorpresa la semana que viene hasta octubre y quiere que le prepare la casa de invitados para ella. Me he ofrecido a hacerle la reserva de los billetes pero ha dicho que no quiere volver a terminar en Burma. ¿Qué puedo hacer?"
25943 "Memorándum de D.A.Ñ.O: La madre del Director@Para: Carly Isadora Tehore, coordinador de actividades\nDe: Comandante asociado Gudmundson\n\nQue no cunda el pánico. Tenemos planes de contingencia para emergencias como ésta. Según mis informes, la última visita fue evitada con la excusa 47: vacaciones de la empresa en Detroit del este. Esta vez creo que vamos a necesitar pasar a la excusa 66: Cuarentena debido a fiebre escarlata."
25944 "<insert intelligence item>"
25945 "<insert intelligence item>"
25946 "<insert intelligence item>"
25947 "<insert intelligence item>"
25948 "<insert intelligence item>"
25949 "<insert intelligence item>"
25950 "<insert intelligence item>"
25951 "<insert intelligence item>"
25952 "<insert intelligence item>"
25953 "<insert intelligence item>"
25954 "<insert intelligence item>"
25955 "<insert intelligence item>"
25956 "<insert intelligence item>"
25957 "<insert intelligence item>"
25958 "<insert intelligence item>"
25959 "<insert intelligence item>"
25980 "<INTELLIGENCE ITEMS FOR C14S03>"
25981 "<insert intelligence item>"
25982 "<insert intelligence item>"
25983 "<insert intelligence item>"
25984 "<insert intelligence item>"
25985 "<insert intelligence item>"
25986 "<insert intelligence item>"
25987 "<insert intelligence item>"
25988 "<insert intelligence item>"
25989 "<INTELLIGENCE ITEMS FOR C15S01>"
25990 "Memorándum: suero anti súper soldados@Querida Cate,\n\n Puedes incluir en tu equipo estas cápsulas de suero anti súper soldado con lanzador. Por desgracia, no está suficientemente concentrado para destruir un objetivo activo, pero puede dejar fuera de combate a soldados de manera temporal haciéndoles suficiente daño. Dispárales el suero cuando estén tocados. Sé rápida o se recuperarán y tendrás que derribarlos de nuevo.\n\nAtentamentey,\nDr. Schenker"
25991 "<insert intelligence item>"
25992 "<insert intelligence item>"
25993 "<insert intelligence item>"
25994 "<insert intelligence item>"
25995 "<insert intelligence item>"
25996 "<insert intelligence item>"
25997 "<insert intelligence item>"
25998 "<insert intelligence item>"
25999 "<insert intelligence item>"
26200 "<INTELLIGENCE ITEMS FOR COOP 1>"
26201 "Carta: Llaves del apartamento@Querida Phoolwati,\n\nRezo a la divina kaamdhenu, la vaca sagrada, para que volvamos a encontrarnos. He dejado las llaves del apartamento en el sitio de siempre. Estoy deseando verte.\n\nTe quiere, Balaji\n"
26202 "Carta: Traer flores@Balaji, mi amor,\n\n¡Cómo te he echado de menos! ¿Nos vemos más tarde en el apartamento? Cocinaré cordero tika masala con chutney a la menta.\n\nPhoolwati\n\nP.D.: Por favor, no me cojas flores de la maceta del piso de abajo. Aprecio el detalle pero los preciosos claveles blancos no florecerán si los molestas constantemente.\n"
26203 "<insert intelligence item>"
26204 "<insert intelligence item>"
26205 "<insert intelligence item>"
26206 "<insert intelligence item>"
26207 "<insert intelligence item>"
26208 "<insert intelligence item>"
26209 "<insert intelligence item>"
26210 "<INTELLIGENCE ITEMS FOR COOP 2>"
26211 "<insert intelligence item>"
26212 "<insert intelligence item>"
26213 "<insert intelligence item>"
26214 "<insert intelligence item>"
26215 "<insert intelligence item>"
26216 "<insert intelligence item>"
26217 "<insert intelligence item>"
26218 "<insert intelligence item>"
26219 "<insert intelligence item>"
26220 "<INTELLIGENCE ITEMS FOR COOP 3>"
26221 "<insert intelligence item>"
26222 "<insert intelligence item>"
26223 "<insert intelligence item>"
26224 "<insert intelligence item>"
26225 "<insert intelligence item>"
26226 "<insert intelligence item>"
26227 "<insert intelligence item>"
26228 "<insert intelligence item>"
26229 "<insert intelligence item>"
26230 "<INTELLIGENCE ITEMS FOR COOP 4>"
26231 "<insert intelligence item>"
26232 "<insert intelligence item>"
26233 "<insert intelligence item>"
26234 "<insert intelligence item>"
26235 "<insert intelligence item>"
26236 "<insert intelligence item>"
26237 "<insert intelligence item>"
26238 "<insert intelligence item>"
26239 "<insert intelligence item>"
26240 "<INTELLIGENCE ITEMS FOR COOP 5>"
26241 "Memorándum de D.A.Ñ.O.: Prisioneros@Para: Dr. Kussman\n\nThe El Director ha pedido que todos los prisioneros sean trasladados a nuestra instalación submarina en el mar Egeo. Pónganse en contacto con RR.HH. para obtener información detallada.\n"
26242 "<insert intelligence item>"
26243 "<insert intelligence item>"
26244 "<insert intelligence item>"
26245 "<insert intelligence item>"
26246 "<insert intelligence item>"
26247 "<insert intelligence item>"
26248 "<insert intelligence item>"
26249 "<insert intelligence item>"
26250 "<INTELLIGENCE ITEMS FOR COOP 6>"
26251 "<insert intelligence item>"
26252 "<insert intelligence item>"
26253 "<insert intelligence item>"
26254 "<insert intelligence item>"
26255 "<insert intelligence item>"
26256 "<insert intelligence item>"
26257 "<insert intelligence item>"
26258 "<insert intelligence item>"
26259 "<insert intelligence item>"
26359 "<insert intelligence item>"
29999 "(Puntos de habilidad disponibles: %1!d!)"
30000 "<RECOMPENSAS DEL CAPÍTULO 1>"
30001 "Has conseguido %1!d! puntos de habilidad por conseguir inteligencia."
30002 "%1!d! puntos de habilidad concedidos por infiltrarte en la aldea."
30003 "%1!d! puntos de habilidad concedidos por recoger seis páginas del manual de campo de UNITY."
30004 "%1!d! puntos de habilidad concedidos por contactar con Hatori-san."
30005 "%1!d! puntos de habilidad concedidos por descubrir el nuevo lugar de la reunión."
30006 "%1!d! puntos de habilidad concedidos por entregar el maletín a Hatori-san."
30007 "%1!d! puntos de habilidad concedidos por fotografiar a Hatori-san."
30008 "%1!d! puntos de habilidad concedidos por no dejar que los ninjas hiciesen sonar las alarmas."
30009 "¡%1!d! puntos de habilidad concedidos por estudiar el manual de adiestramiento del espía!"
30010 "¡%1!d! puntos de habilidad concedidos por recuperar cuatro páginas del manual de campo de UNITY!"
30011 "¡%1!d! puntos de habilidad concedidos!"
30012 "¡%1!d! puntos de habilidad concedidos!"
30013 "¡%1!d! puntos de habilidad concedidos!"
30014 "¡%1!d! puntos de habilidad concedidos!"
30015 "¡%1!d! puntos de habilidad concedidos!"
30016 "¡%1!d! puntos de habilidad concedidos!"
30017 "¡%1!d! puntos de habilidad concedidos!"
30018 "¡%1!d! puntos de habilidad concedidos!"
30019 "¡%1!d! puntos de habilidad concedidos!"
30020 "<RECOMPENSAS DEL CAPÍTULO 2>"
30021 "%1!d! puntos de habilidad concedidos por infiltrarte en la propiedad."
30022 "%1!d! puntos de habilidad concedidos por fotografiar la reunión."
30023 "%1!d! puntos de habilidad concedidos por recobrar información acerca del líder del clan ninja."
30024 "%1!d! puntos de habilidad concedidos por borrar las marcas de la caída de los enemigos muertos."
30025 "%1!d! puntos de habilidad concedidos por escapar de la aldea."
30026 "¡%1!d! puntos de habilidad concedidos!"
30027 "¡%1!d! puntos de habilidad concedidos!"
30028 "¡%1!d! puntos de habilidad concedidos!"
30029 "¡%1!d! puntos de habilidad concedidos!"
30030 "¡%1!d! puntos de habilidad concedidos!"
30031 "¡%1!d! puntos de habilidad concedidos!"
30032 "¡%1!d! puntos de habilidad concedidos!"
30033 "¡%1!d! puntos de habilidad concedidos!"
30034 "¡%1!d! puntos de habilidad concedidos!"
30035 "¡%1!d! puntos de habilidad concedidos!"
30036 "¡%1!d! puntos de habilidad concedidos!"
30037 "¡%1!d! puntos de habilidad concedidos!"
30038 "¡%1!d! puntos de habilidad concedidos!"
30039 "¡%1!d! puntos de habilidad concedidos!"
30040 "<RECOMPENSAS DEL CAPÍTULO 3>"
30041 "%1!d! puntos de habilidad concedidos por contactar con UNITY."
30042 "%1!d! puntos de habilidad concedidos por encontrar combustible para la moto de nieve."
30043 "%1!d! puntos de habilidad concedidos por sabotear el puente."
30044 "%1!d! puntos de habilidad concedidos por sabotear la planta de energía."
30045 "%1!d! puntos de habilidad concedidos por sabotear el repetidor de comunicaciones."
30046 "%1!d! puntos de habilidad concedidos por encontrar la cabaña de caza."
30047 "%1!d! puntos de habilidad concedidos por rescatar a tu piloto."
30048 "%1!d! puntos de habilidad concedidos por recuperar el informe sobre la disposición del ejército soviético."
30049 "%1!d! puntos de habilidad concedidos por minimizar las bajas soviéticas."
30050 "¡%1!d! puntos de habilidad concedidos!"
30051 "¡%1!d! puntos de habilidad concedidos!"
30052 "¡%1!d! puntos de habilidad concedidos!"
30053 "¡%1!d! puntos de habilidad concedidos!"
30054 "¡%1!d! puntos de habilidad concedidos!"
30055 "¡%1!d! puntos de habilidad concedidos!"
30056 "¡%1!d! puntos de habilidad concedidos!"
30057 "¡%1!d! puntos de habilidad concedidos!"
30058 "¡%1!d! puntos de habilidad concedidos!"
30059 "¡%1!d! puntos de habilidad concedidos!"
30060 "<RECOMPENSAS DEL CAPÍTULO 4>"
30061 "%1!d! puntos de habilidad concedidos por infiltrarte en la instalación soviética."
30062 "%1!d! puntos de habilidad concedidos por colocar explosivos en la puerta sur."
30063 "%1!d! puntos de habilidad concedidos por colocar explosivos en el depósito de combustible."
30064 "%1!d! puntos de habilidad concedidos por recuperar documentos."
30065 "%1!d! puntos de habilidad concedidos por identificar a tres agentes dobles potenciales."
30066 "%1!d! puntos de habilidad concedidos por colocar explosivos en el tanque de propano."
30067 "%1!d! puntos de habilidad concedidos por encontrar el edificio principal de las grabaciones."
30068 "%1!d! puntos de habilidad concedidos por recoger documentos."
30069 "%1!d! puntos de habilidad concedidos por eliminar a Nikolai Zhukov."
30070 "%1!d! puntos de habilidad concedidos por acceder al archivo central."
30071 "%1!d! puntos de habilidad concedidos por recuperar información acerca del Proyecto Omega."
30072 "%1!d! puntos de habilidad concedidos por sabotear el generador."
30073 "¡%1!d! puntos de habilidad concedidos!"
30074 "¡%1!d! puntos de habilidad concedidos!"
30075 "¡%1!d! puntos de habilidad concedidos!"
30076 "¡%1!d! puntos de habilidad concedidos!"
30077 "¡%1!d! puntos de habilidad concedidos!"
30078 "¡%1!d! puntos de habilidad concedidos!"
30079 "¡%1!d! puntos de habilidad concedidos!"
30080 "<RECOMPENSAS DEL CAPÍTULO 5>"
30081 "%1!d! puntos de habilidad concedidos por escapar del recinto soviético."
30082 "%1!d! puntos de habilidad concedidos por asegurar el punto de aterrizaje."
