/*
LTJS
NOLF2 CRES
25655 "<insert intelligence item>"
25656 "<insert intelligence item>"
25657 "<insert intelligence item>"
25658 "<insert intelligence item>"
25659 "<insert intelligence item>"
25680 "<INTELLIGENCE ITEMS FOR C10S01>"
25681 "Note: Punishment@To: All Personnel\nFrom: Anoop Banerjee\n\nWell, my friends, it seems the Director is venting his wrath upon us rather than those wretched mimes. While I am personally willing to admit my culpability in being duped by the spy, it was the Frenchman's fault that she escaped. Therefore, I have chosen to resign from H.A.R.M. and start a private security company. Those of you interested in a new career direction are welcome to join this exciting venture."
25682 "<insert intelligence item>"
25683 "<insert intelligence item>"
25684 "<insert intelligence item>"
25685 "<insert intelligence item>"
25686 "<insert intelligence item>"
25687 "<insert intelligence item>"
25688 "<insert intelligence item>"
25689 "<insert intelligence item>"
25690 "<insert intelligence item>"
25691 "<insert intelligence item>"
25692 "<insert intelligence item>"
25693 "<insert intelligence item>"
25694 "<insert intelligence item>"
25695 "<insert intelligence item>"
25696 "<insert intelligence item>"
25697 "<insert intelligence item>"
25698 "<insert intelligence item>"
25699 "<insert intelligence item>"
25700 "<INTELLIGENCE ITEMS FOR C10S02>"
25701 "<insert intelligence item>"
25702 "<insert intelligence item>"
25703 "<insert intelligence item>"
25704 "<insert intelligence item>"
25705 "<insert intelligence item>"
25706 "<insert intelligence item>"
25707 "<insert intelligence item>"
25708 "<insert intelligence item>"
25709 "<insert intelligence item>"
25710 "<insert intelligence item>"
25711 "<insert intelligence item>"
25712 "<insert intelligence item>"
25713 "<insert intelligence item>"
25714 "<insert intelligence item>"
25715 "<insert intelligence item>"
25716 "<insert intelligence item>"
25717 "<insert intelligence item>"
25718 "<insert intelligence item>"
25719 "<insert intelligence item>"
25720 "<INTELLIGENCE ITEMS FOR C11S01>"
25721 "UNITY Memo: Jones on leave@To: All Personnel\nFrom: Mr. Jones\n\nBear in mind that I will be on vacation for three weeks starting this coming Monday. Bruno Lawrie will be Temporary Director of UNITY in my absence. Please afford him every courtesy. See you soon!"
25722 "Memo: Bruno's Plea@To: All Personnel\nFrom: Bruno Lawrie, Temporary Director\n\nI realize you all find it terribly humorous that I've been left in charge, but please, in the name of decency, resist the urge to address me as, \"Your majesty,\" or worse yet, \"Sire\". I beg of you."
25723 "Letter: Gossip@Dear Emma,\n\nDarling! How are you? It's no fun here since you left. I hear they fired that charming Mr. Goodman you had such a crush on. Terrible shame. Phyllis is still stuck with Bob. You'd think she'd at least dress him better! Well, back to filing. Keep in touch!\n\nTiffany"
25724 "Note: Dr. Schenker hiding@Cate,\n\nI am hiding.\n\nSincerely,\nDr. Schenker"
25725 "Report: SITREP@SITUATION REPORT\nProject: Omega\nPrepared by Isaac Barnes\n\nUNITY agents have discovered the nature and objective of Project: Omega, which involves the invasion of Khios by means of virtually indestructible, chemically engineered Super Soldiers. Recovered documents indicate that the Soviets are planning some sort of Communist super casino, but we suspect their true aim is to exploit the island's precious natural resources. Clearly, this sort of forcible, military exploitation by the Soviets would interfere with the genial, manipulative exploitation planned by NATO. We must act quickly and decisively."
25726 "Memo: Bruno's Plea@To: All Personnel\nFrom: Bruno Lawrie, Temporary Director\n\nPerhaps I wasn't explicit enough in my previous request. I would be eternally grateful if you could abstain from using any artificially inflated form of address, including:\n\n- My lord\n- Your honor\n- Your holiness\n- My supreme commander\n\nThank you."
25727 "SCHEMATIC: Shark submarine@"
25728 "UNUSED"
25729 "UNUSED"
25730 "UNUSED"
25731 "UNUSED"
25732 "UNUSED"
25733 "UNUSED"
25734 "UNUSED"
25735 "UNUSED"
25736 "UNUSED"
25737 "UNUSED"
25738 "UNUSED"
25739 "UNUSED"
25740 "<INTELLIGENCE ITEMS FOR C12S01>"
25741 "Duty roster@DUTY ROSTER CHANGES\n\nPlease note that Frank's team is moving to day shifts this week. I guess that's what happens when you whine like a sissy about not getting enough sleep! Sheesh."
25742 "Manifest for new uniforms@Shipping Manifest\n\nFour dozen H.A.R.M. uniforms (black and red). \n\nPlease return the old uniforms to headquarters for recycling."
25743 "Note: Secrecy@To: All Personnel\nFrom: Commander Pim\n\nAs you know, the Super Secret Submarines are the key to Project: Omega's success. We must therefore observe a code of strictest secrecy regarding their existence and capabilities. Do not discuss them even with your wives or girlfriends. Loose lips sink ships, as they say.\n\nRemember what H.A.R.M. stands for!"
25744 "Mission statement #1@To: All personnel\nFrom: Megan O'Malledy, Morale Officer\n\nHi, everyone! As you know, we recently held a contest inviting all employees to submit ideas for the new H.A.R.M. Mission Statement. Thanks for all four of your entries! Unfortunately, there's only room for one Mission Statement on the H.A.R.M. emblem, so three of you are just plain out of luck. Here's the third place entry:\n\n\"Our mission is to proactively develop globally applicable expertise in order to build a sustainable results-oriented evil enterprise.\""
25745 "Letter: New uniforms@Hey Rodney,\n\nCan you believe they finally listened to us grunts and got some decent uniforms? I hope they retake the company picture. When I get back can you hook me up with Margaret? She's hot!\n\nYour pal, \nNathan"
25746 "Letter: Clark's proposal@Dear Martha,\n\nI have lived in agony since that fateful day in Morocco. For months, I have mentally flagellated myself for my brash decision. Last month, I left my wife and defected from the Soviet Union to join an independent firm with better benefits and an excellent profit-sharing program. I miss you terribly and want us to be together again. Will you have me back?\n\nClark"
25747 "Mission statement #2@To: All personnel\nFrom: Megan O'Malledy, Morale Officer\n\nHello, folks! Here's the second place entry in the Mission Statement contest:\n\n\"Our aim is to enthusiastically explore new maintainable law-breaking paradigms in order to fully functionalize our evildoing opportunities and actualize our potential.\""
25748 "Mission statement #3@To: All personnel\nFrom: Megan O'Malledy, Morale Officer\n\nHidy ho, fellow H.A.R.M. collaborators! I'm honored to present the new H.A.R.M. Mission Statement, submitted by Dmitrij Volkov, our illustrious Director of Executive Action:\n\n\"Our mission is to cause HARM! Don't forget it or I'll strangle you with your own severed tongue.\"\n\nVery... succinct!"
25749 "Note: Letterhead@To: All Section Chiefs\nFrom: Admin\n\nThe new H.A.R.M. letterhead has arrived! Supply will be picking up the old letterhead later this week for recycling."
25750 "H.A.R.M. Memo: Epsilon Cancellation@To: Professor Hibbard\nFrom: Commander Pim\n\nI understand you have filed a complaint with headquarters about the cancellation of Project: Epsilon. My dear Professor, you cannot possibly consider that mess salvageable. The last thing we need this close to Condition Omega is an overly ambitious, inadequately managed distraction like Epsilon draining our resources and undermining morale."
25751 "UNUSED"
25752 "Note: Robots on umbilicus@URGENT NOTICE!!!\n\nRobots are NOT to be deployed in the umbilicus under any circumstances. Their targeting systems aren't sophisticated enough to distinguish between enemy agents and large fish. I'm sure even the least imaginative of you can predict the consequences of robots shooting at passing sea creatures through the glass."
25753 "UNUSED"
25754 "UNUSED"
25755 "UNUSED"
25756 "UNUSED"
25757 "UNUSED"
25758 "UNUSED"
25759 "UNUSED"
25760 "<INTELLIGENCE ITEMS FOR C12S02>"
25761 "H.A.R.M. Memo: Subject #42@To: Dr. Hall\nFrom: Dr. Kussman\n\nConsidering the enormous expense of developing a Super Soldier, I think the only rational course of action is to attempt a full reconditioning of Subject #42. My research indicates that additional exposures to the solution would tend to have a cumulative effect, so it's quite possible we can still salvage Lt. Anders. It's certainly worth a try!"
25762 "H.A.R.M. Memo: Pods@To: Doctor Hall\nFrom: Maintenance\n\nWe've installed the Test Subject Pods according to your specifications. We're going to be pretty busy this week because of the air conditioning meltdown, so be sure to let us know well in advance (meaning 24 hours, not 15 minutes) if you need alterations."
25763 "H.A.R.M. Memo: Armstrong@To: All Personnel\nFrom: Commander Pim\n\nPlease be advised that the Test Subject Area is off limits to anyone except Groundwork: Omega team members until further notice. We are currently host to two extremely dangerous individuals, but Dr. Hall assures us that they will be as docile as kittens by the end of the week.\n\nRemember what H.A.R.M. stands for!"
25764 "H.A.R.M. Memo: Inoperative Robot@To: Confucius Lee, Robotics Dept.\nFrom: Commander Pim\n\nMr. Lee, I came across an inoperative robot on the crew deck this morning. It seemed to have shorted itself out by jamming a fork into an electrical outlet. Is this behavior normal?"
25765 "H.A.R.M. Memo: Robot Malfunction@To: Commander Pim\nFrom: Confucius Lee, Robotics Dept.\n\nCommander, as you recall, I was instructed to follow Security Chief Fenster's design specification explicitly, which I begrudgingly did. While Chief Fenster was very particular about making the robots invulnerable to small arms fire and even most explosive devices, he didn't think to insulate the circuitry. So they're highly susceptible to electricity. This isn't the first report of a robot suicide. Maybe it's because they weren't accepted for Project: Omega?"
25766 "H.A.R.M. Memo: Services Dept.@To: All Team Leaders\nFrom: Commander Pim\nPriority: TOP SECRET\n\nThis communiqué is to advise you of a meeting this Thursday to discuss the rapidly escalating situation with the Super Computer Services Department. We either need to completely overhaul the new requisition system or hire sixteen new service representatives to handle the workload. Given our already astronomical administrative overhead, staffing up that dramatically isn't really an option."
25767 "Super Computer Manual@Super Computer User Manual, Supplement 18-G"
25768 "UNUSED"
25769 "UNUSED"
25770 "UNUSED"
25771 "Note: Potty break@Taking a potty break. Back in 5 minutes.\n\nSpencer"
25772 "Catalogue request form@REQUISITION FORM 207-B\n\nProduct: Super Computer Services Manual\nItem number: #349295-290948-2934/Z\nHow did you obtain this product number?\n (x) Super Computer Product Services Catalogue\n ( ) from a friend\n ( ) extortion\n ( ) made it up"
25773 "Supercomputer User Manual@Supercomputer User Manual."
25774 "Supercomputer Services Product Catalog@Supercomputer Services Product Catalog."
25775 "H.A.R.M. Memo: Non-payment@To: General Zhukov\nFrom: Erin Keyes, H.A.R.M. Comptroller\n\nPlease be advised that in the event of non-payment of the outstanding balance on your Super Soldier Solution Platinum Plus Package, priced at $1 million U.S. (plus $612.47 for shipping and handling), H.A.R.M. will be authorized to incite Condition Omega at the expense of the Soviet Union, according to the terms of the LOI. If you have already deposited this amount in an offshore account, please disregard this notice.\n\n H.A.R.M. looks forward to future illegal transactions with you!"
25776 "H.A.R.M. Memo: Armstrong's fate@To: Commander Pim\nFrom: The Office of the Director\n\nThe Director has decided on a most suitable punishment for Magnus Armstrong, whose moral ambivalence and nationalistic tendencies indirectly led to the dissolution of Project: Lambda and the destruction of the Dumas Alpine chateau. Because his loyalty has proven so inconstant, we shall reinforce it compulsorily... by turning him into a Super Soldier! Transfer him to the labs on sublevel 4 for immediate processing."
25777 "H.A.R.M. Memo: Super Secret Submarine@To: Commander Pim\nFrom: Captain Clayton\n\nThe maiden voyage of the Super Secret Submarine was an unmitigated success (except for a few leaks in the engine room and the fact that we lost power for 15 minutes for no apparent reason). I'm also happy to report that the radar tests far exceeded expectations. We were able to sneak up behind a U.S. warship and weld profanities onto her hull, which should cause an uproar next time she's in dry-dock."
25778 "UNUSED"
25779 "UNUSED"
25780 "<INTELLIGENCE ITEMS FOR C12S03>"
25781 "H.A.R.M. Memo: Private lounge@To: Commander Pim\nFrom: The Director\n\nCommander, my private lounge is strictly off limits, even to you. Before you stammer out a feeble denial, I had that empty champagne bottle checked for fingerprints. I'm sure you can guess whose they were. That lounge is my escape pod in the event of a base emergency, Commander. If I have to spend hours waiting to be rescued, I don't want to do so amidst someone else's detritus."
25782 "Letter: Epsilon rumor@Wes,\n\nHave you heard the rumor about Epsilon? Better break out the resume! I heard M.A.L.A.D.Y. is hiring. Don't you know someone over there? I thought you could put in a good word for me.\n\nJames"
25783 "Letter: Epsilon rumor untrue@James,\n\nDon't be so gullible! Project: Epsilon is going to be a great success! Professor Hibbard assures me the rumors are untrue, and I believe him!\n\nWes"
25784 "UNUSED"
25785 "UNUSED"
25786 "Complaint form@H.A.R.M. EMPLOYEE COMPLAINT FORM\nReason for complaint: Employee bonding sessions.\nComments: Ever since this whole reorganization started, this outfit has been going downhill. First it was the uniforms. Then the logo. Then that whole trademark issue with Hair Alternative Replacement for Men or whatever it was called. Now we gotta get up at 6am for daily \"bonding\" sessions? Count me out!\nComplaint filed by: Ha ha, nice try!"
25787 "Maintenance Checklist@MAINTENANCE CHECKLIST:\n\n (x) Leaky Pipe Fittings\n (x) Fire hazards\n (x) Sub-standard storage of chemicals\n (x) Slippery walkways"
25788 "Photograph of Super Sub@"
25789 "H.A.R.M. Memo: Epsilon terminations@To: All Personnel\nFrom: Commander Pim\n\nThe Project: Epsilon team has been terminated for gross incompetence. Note that you may see them floating outside portholes, so don't be alarmed.\n\nLet this be a reminder that we need to do a better job of screening applicants!\n\nRemember what H.A.R.M. stands for!"
25790 "UNUSED"
25791 "<insert intelligence item>"
25792 "<insert intelligence item>"
25793 "<insert intelligence item>"
25794 "<insert intelligence item>"
25795 "<insert intelligence item>"
25796 "<insert intelligence item>"
25797 "<insert intelligence item>"
25798 "<insert intelligence item>"
25799 "<insert intelligence item>"
25800 "<INTELLIGENCE ITEMS FOR C12S04>"
25801 "H.A.R.M. Memo: Our American friend@To: Commander Pim\nFrom: The Director\n\nAccording to our zealous American friend, the U.S. is extremely eager to incite a nuclear war at the earliest possible juncture. Only a motive is lacking. He greeted our modest proposal with great delight. I think we've found the ideal ally."
25802 "H.A.R.M. Memo: Robots@To: Confucius Lee\nFrom: Hugo Madmiller\n\nSir, I'm at the end of my rope. Every time somebody has a problem with one of these stupid robots, I get lectured. Today, I had to listen to Keith Stevens tell me about the robots he designed when he was working at Murderlicious. I tried telling him we didn't design the robots, but he just kept pushing me. I wanted to sock him right in the mouth."
25803 "H.A.R.M. Memo: Robots@To: J.P. Fenster, Security Chief\nFrom: Confucius Lee, Robotics Dept.\n\nI've started forwarding complaints about the Super Robots to the Office of the Director, along with your original design specifications. I think you'll find that your pathetic conspiracy to indict me for the Robots' shortcomings doesn't hold up to scrutiny. Before you submit your next spec (assuming you live that long), maybe you should MEASURE THE BULKHEADS TO MAKE SURE THE ROBOTS CAN FIT THROUGH, IDIOT!!!"
25804 "Letter: Rumor?@Bill,\n\nIs it true what happened in India? And now Epsilon? What this outfit needs is a union!\n\nRhett"
25805 "UNUSED"
25806 "Note: Robots and water@ATTENTION ALL PERSONNEL:\n\nThanks to Security Chief Fenster's shrewd design specifications, the Super Robots will malfunction at about 60 percent humidity. I probably don't have to point out, therefore, that direct contact with water is a VERY BAD IDEA. Keep Robots away from damp areas."
25807 "Letter: Martha's answer@Clark,\n\nMother forwarded your letter to me. You must take me for a fool. Return to you? After the way you abandoned me in Morocco? I was devastated, Clark. I wandered in the desert for weeks, delirious with grief, until Berber nomads found me on the verge of starvation near Merzouga. Clark, I fell in love with the desert. The void left in my heart by your lies and deception has been filled by reverence for the great Sahara. It's more of a companion than you ever were.\n\nMartha"
25808 "H.A.R.M. Memo: CT-180@To: Commander Pim\nFrom: Crewman Miller\n\nI am unable to finish my analysis of the UNITY CT-180. I seem to have glued the ammo casing to my desk. Maintenance has been notified and I hope to be up and running again by tomorrow."
25809 "H.A.R.M. Memo: Magnus Armstrong@To: Security\nFrom: Commander Pim\n\nThe Director will be arriving later today. He'll probably want to gloat over Armstrong, so make sure to have a security detail standing by. We don't want any unfortunate accidents."
25810 "<insert intelligence item>"
25811 "<insert intelligence item>"
25812 "<insert intelligence item>"
25813 "<insert intelligence item>"
25814 "<insert intelligence item>"
25815 "<insert intelligence item>"
25816 "<insert intelligence item>"
25817 "<insert intelligence item>"
25818 "<insert intelligence item>"
25819 "<insert intelligence item>"
25820 "<INTELLIGENCE ITEMS FOR C12S05>"
25821 "<insert intelligence item>"
25822 "<insert intelligence item>"
25823 "<insert intelligence item>"
25824 "<insert intelligence item>"
25825 "<insert intelligence item>"
25826 "<insert intelligence item>"
25827 "<insert intelligence item>"
25828 "<insert intelligence item>"
25829 "<insert intelligence item>"
25830 "<insert intelligence item>"
25831 "<insert intelligence item>"
25832 "<insert intelligence item>"
25833 "<insert intelligence item>"
25834 "<insert intelligence item>"
25835 "<insert intelligence item>"
25836 "<insert intelligence item>"
25837 "<insert intelligence item>"
25838 "<insert intelligence item>"
25839 "<insert intelligence item>"
25840 "<INTELLIGENCE ITEMS FOR C13S01>"
25841 "<insert intelligence item>"
25842 "<insert intelligence item>"
25843 "<insert intelligence item>"
25844 "<insert intelligence item>"
25845 "<insert intelligence item>"
25846 "<insert intelligence item>"
25847 "<insert intelligence item>"
25848 "<insert intelligence item>"
25849 "<insert intelligence item>"
25850 "<insert intelligence item>"
25851 "<insert intelligence item>"
25852 "<insert intelligence item>"
25853 "<insert intelligence item>"
25854 "<insert intelligence item>"
25855 "<insert intelligence item>"
25856 "<insert intelligence item>"
25857 "<insert intelligence item>"
25858 "<insert intelligence item>"
25859 "<insert intelligence item>"
25860 "<INTELLIGENCE ITEMS FOR C13S02>"
25861 "H.A.R.M. Memo: Positive thinking@To: All personnel\nFrom: Megan O'Malledy, Morale Officer\n\nI realize that we're in a mean, hurtful industry that prides itself on causing destruction and misery, but that's no excuse for negativity. I've been hearing a lot of grumbling lately. I know some of you didn't like the uniforms I designed. Or the new logo. That's fine, really. My feelings aren't hurt. I just put on my happy face and everything is A-OK. When people throw me a frown, I catch it and turn it upside down. You heartless bastards. I hope you all rot in hell."
25862 "<insert intelligence item>"
25863 "<insert intelligence item>"
25864 "<insert intelligence item>"
25865 "<insert intelligence item>"
25866 "<insert intelligence item>"
25867 "<insert intelligence item>"
25868 "<insert intelligence item>"
25869 "<insert intelligence item>"
25870 "<insert intelligence item>"
25871 "<insert intelligence item>"
25872 "<insert intelligence item>"
25873 "<insert intelligence item>"
25874 "<insert intelligence item>"
25875 "<insert intelligence item>"
25876 "<insert intelligence item>"
25877 "<insert intelligence item>"
25878 "<insert intelligence item>"
25879 "<insert intelligence item>"
25880 "<INTELLIGENCE ITEMS FOR C13S03>"
25881 "Last Will and Testament@Last Will and Testament\n\nI, Frank J. Thompson, being of sound mind and body, do hereby bequeath my car and my comic book collection to my nephew, Chuck. The $5,000 in cash under my mattress goes to Mom to cover my rent for last year. Sorry it's so late, Ma. To my useless brother Larry, I leave NOTHING! On second thought, Lar, I leave you this piece of advice: get yourself a life, 'cause you ain't getting what's left over from mine!"
25882 "Love letter@Fred,\n\nI've always loved you.\n\nGordon"
25883 "<insert intelligence item>"
25884 "<insert intelligence item>"
25885 "<insert intelligence item>"
25886 "<insert intelligence item>"
25887 "<insert intelligence item>"
25888 "<insert intelligence item>"
25889 "<insert intelligence item>"
25890 "<insert intelligence item>"
25891 "<insert intelligence item>"
25892 "<insert intelligence item>"
25893 "<insert intelligence item>"
25894 "<insert intelligence item>"
25895 "<insert intelligence item>"
25896 "<insert intelligence item>"
25897 "<insert intelligence item>"
25898 "<insert intelligence item>"
25899 "<insert intelligence item>"
25920 "<INTELLIGENCE ITEMS FOR C14S01>"
25921 "Letter: Uncle Winston@Dear Eustace,\n\nI haven't been able to reach you on the phone since yesterday afternoon, so I'm forced to write instead. I spoke with Uncle Winston today. He's feeling much better after passing the kidney stone. The doctor said it was as big as the Hope Diamond. I'm sure he'd appreciate a call from his favorite nephew, but I suppose that's too much to ask.\n\nYour Mother"
25922 "Letter: Felicia Pullbutter@Dear Eustace,\n\nI ran into Shirley Pullbutter at the Club last night. She had some VERY intriguing news about Felicia. It seems her husband, that dreadful boor from Edinburgh, hung himself in the cellar last month, which means Felicia's single again! I know you've always found her rather homely, but you haven't seen her since the electrolysis and dental surgery. Her sideburns are much less prominent and she can even get her mouth most of the way closed.\n\nYour Mother"
25923 "Note: Man-Handler operation@ALL PERSONNEL\n\nMake sure the Man-Handler has had ample time to warm up before operating or its contents may spontaneously reflux. Last week's incident took several days to clean up.\n\nA service technician has been called, but please show some consideration in the meantime."
25924 "H.A.R.M. Document: PR plan page 1@CONFIDENTIAL - Director's Eyes Only\n\nRe: Revised PR Plan: Print\n\nStarting in May, we'll be running full page ads in Criminality Monthly and Maximum Villain Magazine. We've also got gun-point interviews scheduled for several European newspapers, as well as a batch of death threats and extortion letters for the U.S. press.\n\nWe'll be submitting our Radio and Television PR schedules separately."
25925 "H.A.R.M. Memo: Hygiene@To: Human Resources\nFrom: Associate Commander Saperstein\n\nHenchman Frankel's body odor is beginning to affect morale. I've had two men inquiring about transfers in the past three days."
25926 "H.A.R.M. Memo: Hygiene@To: All employees\nFrom: Human Resources\n\nStarting next Tuesday, we have arranged for mandatory laundry service for all secret lair henchman. Drop laundry in cavern D by 9am. Failure to comply will result in a 50 percent salary penalty for the week. Please consider your colleagues' comfort and welfare and remember that we work in a poorly ventilated subterranean environment. Thank you for your assistance."
25927 "H.A.R.M. Document: PR plan page 2@CONFIDENTIAL - Director's Eyes Only\n\nRe: Revised PR Plan: Radio\n\nOur radio schedule is a little lighter than last year, but we've got a couple of exciting events planned. First is a guest appearance we've arranged for you on the Mark Mulroy talk radio show. You'll need to bring along a firearm to get a word in edgewise, but it should be good exposure. Also, we just acquired K.H.R.M. radio station in Anaheim. The new format will be surf music with subliminal messages."
25928 "H.A.R.M. Document: PR plan page 3@CONFIDENTIAL - Director's Eyes Only\n\nRe: Revised PR Plan: Television\n\nTelevision once again forms the bedrock of our PR efforts. This coming quarter alone, we've lined up five morning, seven prime time, and two late night interruptions of broadcasting service to deliver Doomsday messages. We also think we might have finagled an appearance for you on The Tonight Show, including five full minutes for your stand-up routine."
25929 "Letter: Reclusiveness@Dear Eustace,\n\nPlease don't tell me you're slipping into another one of your reclusive phases. I can't stand you when you're emotionally unavailable. It's times like these I think I'd have been better off getting myself a sheepdog than bearing a son. Dogs are stupid and unhygienic, but at least they show some appreciation.\n\nYour Mother\n\nP.S. Aunt Phyllis sends her love."
25930 "Invasion plan, part I@Khios Invasion Plan\n\nWe have completed our tactical analysis of the Khios situation and have determined the following:\n\nPart I. Arrival\nThere is only one way onto the island by sea: Through a cave that climbs from a tiny beach on the western coast to the cliffs above. It's a treacherous route, but with the Super Soldiers advancing ahead of us, we will slice through any defenses we encounter. The Super Secret Submarine should be able to pull right up alongside the beach for easy disembarkation."
25931 "Invasion plan, part II@Khios Invasion Plan\n\nPart II. Attack\nHistorically, the inhabitants of Khios have been able to rely on the overwhelming tactical advantage afforded by the island's unforgiving terrain. No conventional invasion force has ever come close to making the long, treacherous climb from the shore. All the defenders have to do is pour some boiling oil down the stairwell and the assault is over. Our Super Soldiers will render any such tactics useless and allow us to quickly crush any organized resistance."
25932 "Invasion plan, part III@Khios Invasion Plan\n\nPart III. Occupation\nOnce the island has been secured, we will begin Operation Occupation Nation Emancipation Initiation. Phase One starts with a thorough inventory of the island's surviving residents, followed by Phase Two, in which we sell them all to a pharmaceutical company for medical experimentation. For Phase Three, we'll issue a statement to the international press announcing the establishment of the H.A.R.M. Happy Adventure Theme Park Island."
25933 "<insert intelligence item>"
25934 "<insert intelligence item>"
25935 "<insert intelligence item>"
25936 "<insert intelligence item>"
25937 "<insert intelligence item>"
25938 "<insert intelligence item>"
25939 "<insert intelligence item>"
25940 "<INTELLIGENCE ITEMS FOR C14S02>"
25941 "H.A.R.M. Memo: Assassins@To: Dmitrij Volkov\nFrom: The Director\n\nWell, your mime solution was every bit as much of a fiasco as I predicted. Not that Isako was any better. I'm starting to question her value to the organization. We should have brought in the Australian."
25942 "H.A.R.M. Memo: Surprise visit@To: Associate Commander Gudmundson\nFrom: Carly Isadora Tehore, Activities Coordinator\n\nCODE RED ALERT\n\nI just got off the phone with the Director's mother. She's planning a surprise visit from next week until sometime in October and wants me to prepare the guest house for her. I offered to book her tickets for her, but she said she doesn't want to end up in Burma this time. What should I do?"
25943 "H.A.R.M. Memo: Director's Mother@To: Carly Isadora Tehore, Activities Coordinator\nFrom: Associate Commander Gudmundson\n\nThere's no need for panic. We have contingency plans for emergencies such as this. According to my records, we averted the last visit with Excuse 47: Company Holiday in East Detroit. This time I think we're going to need to skip down to Excuse 66: Quarantine Due to Outbreak of Scarlet Fever."
25944 "<insert intelligence item>"
25945 "<insert intelligence item>"
25946 "<insert intelligence item>"
25947 "<insert intelligence item>"
25948 "<insert intelligence item>"
25949 "<insert intelligence item>"
25950 "<insert intelligence item>"
25951 "<insert intelligence item>"
25952 "<insert intelligence item>"
25953 "<insert intelligence item>"
25954 "<insert intelligence item>"
25955 "<insert intelligence item>"
25956 "<insert intelligence item>"
25957 "<insert intelligence item>"
25958 "<insert intelligence item>"
25959 "<insert intelligence item>"
25980 "<INTELLIGENCE ITEMS FOR C14S03>"
25981 "<insert intelligence item>"
25982 "<insert intelligence item>"
25983 "<insert intelligence item>"
25984 "<insert intelligence item>"
25985 "<insert intelligence item>"
25986 "<insert intelligence item>"
25987 "<insert intelligence item>"
25988 "<insert intelligence item>"
25989 "<INTELLIGENCE ITEMS FOR C15S01>"
25990 "Memo: Anti-Super Soldier Serum@Dear Cate,\n\nYou can equip these Anti-Super Soldier Serum capsules in your CT-180 Utility Launcher. Unfortunately, it isn't concentrated enough to destroy an active target, but you can knock Super Soldiers out temporarily by inflicting enough damage. Shoot them with the serum while they are powered down. Be quick or they'll recover and you'll have to knock them out again!\n\nSincerely,\nDr. Schenker"
25991 "<insert intelligence item>"
25992 "<insert intelligence item>"
25993 "<insert intelligence item>"
25994 "<insert intelligence item>"
25995 "<insert intelligence item>"
25996 "<insert intelligence item>"
25997 "<insert intelligence item>"
25998 "<insert intelligence item>"
25999 "<insert intelligence item>"
26200 "<INTELLIGENCE ITEMS FOR COOP 1>"
26201 "Letter: Apartment keys@Dearest Phoolwati,\n\nI pray to blessed Kaamdhenu Vidya, the sacred cow, that you will meet me again. I left the keys to the apartment in the usual place. How I am longing to see you!\n\nLove, Balaji\n"
26202 "Letter: Flowers@Balaji dear,\n\nHow I have missed you, my sweet! Will you meet me later at my apartment? I'm cooking lamb tika masala with mint chutney.\n\nPhoolwati\n\nP.S. Please don't pick flowers for me from my planter box downstairs. I appreciate the sentiment, but my lovely white carnations won't flourish if they're constantly molested.\n"
26203 "<insert intelligence item>"
26204 "<insert intelligence item>"
26205 "<insert intelligence item>"
26206 "<insert intelligence item>"
26207 "<insert intelligence item>"
26208 "<insert intelligence item>"
26209 "<insert intelligence item>"
26210 "<INTELLIGENCE ITEMS FOR COOP 2>"
26211 "<insert intelligence item>"
26212 "<insert intelligence item>"
26213 "<insert intelligence item>"
26214 "<insert intelligence item>"
26215 "<insert intelligence item>"
26216 "<insert intelligence item>"
26217 "<insert intelligence item>"
26218 "<insert intelligence item>"
26219 "<insert intelligence item>"
26220 "<INTELLIGENCE ITEMS FOR COOP 3>"
26221 "<insert intelligence item>"
26222 "<insert intelligence item>"
26223 "<insert intelligence item>"
26224 "<insert intelligence item>"
26225 "<insert intelligence item>"
26226 "<insert intelligence item>"
26227 "<insert intelligence item>"
26228 "<insert intelligence item>"
26229 "<insert intelligence item>"
26230 "<INTELLIGENCE ITEMS FOR COOP 4>"
26231 "<insert intelligence item>"
26232 "<insert intelligence item>"
26233 "<insert intelligence item>"
26234 "<insert intelligence item>"
26235 "<insert intelligence item>"
26236 "<insert intelligence item>"
26237 "<insert intelligence item>"
26238 "<insert intelligence item>"
26239 "<insert intelligence item>"
26240 "<INTELLIGENCE ITEMS FOR COOP 5>"
26241 "H.A.R.M. Memo: Prisoners@To: Dr. Kussman\n\nThe Director has asked that all prisoners be transferred to our underwater facility in the Aegean Sea. Please contact HR for specific details.\n"
26242 "<insert intelligence item>"
26243 "<insert intelligence item>"
26244 "<insert intelligence item>"
26245 "<insert intelligence item>"
26246 "<insert intelligence item>"
26247 "<insert intelligence item>"
26248 "<insert intelligence item>"
26249 "<insert intelligence item>"
26250 "<INTELLIGENCE ITEMS FOR COOP 6>"
26251 "<insert intelligence item>"
26252 "<insert intelligence item>"
26253 "<insert intelligence item>"
26254 "<insert intelligence item>"
26255 "<insert intelligence item>"
26256 "<insert intelligence item>"
26257 "<insert intelligence item>"
26258 "<insert intelligence item>"
26259 "<insert intelligence item>"
26359 "<insert intelligence item>"
29999 "(Available Skill Points: %1!d!)"
30000 "<CHAPTER 1 REWARDS>"
30001 "You received %1!d! skill points for collecting intelligence."
30002 "%1!d! skill points awarded for infiltrating the village."
30003 "%1!d! skill points awarded for collecting six pages of the UNITY field manual."
30004 "%1!d! skill points awarded for contacting Hatori-san."
